run_accession	study_accession	study_title	experiment_accession	experiment_title	experiment_desc	organism_taxid	organism_name	library_name	library_strategy	library_source	library_selection	library_layout	sample_accession	sample_title	instrument	instrument_model	instrument_model_desc	total_spots	total_size	run_total_spots	run_total_bases	run_alias	public_filename	public_url	public_size	public_date	public_md5	public_version	public_semantic_name	public_supertype	public_sratoolkit	ncbi_url	ncbi_free_egress	ncbi_access_type	aws_url	aws_free_egress	aws_access_type	gcp_url	gcp_free_egress	gcp_access_type	experiment_alias	source_name	strain	genotype	cell type	ena_fastq_http	ena_fastq_http_1	ena_fastq_http_2	ena_fastq_ftp	ena_fastq_ftp_1	ena_fastq_ftp_2
SRR5799540	SRP110978	ImmGen ATAC-seq data	SRX2979007	GSM2692328: MF.microglia.CNS#2; Mus musculus; ATAC-seq	GSM2692328: MF.microglia.CNS#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332899		NextSeq 500	NextSeq 500	ILLUMINA	12587889	373119690	12587889	944091675	GSM2692328_r1	MF.microglia.CNS.rep2.R1.fastq.bz2	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799540.sralite.1	254295338	2020-03-26 06:38:27	bcf9db87d2e052a6b5f0b03bab7d1ce0	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799540.sralite.1	worldwide	anonymous	s3://sra-pub-src-6/SRR5799540/MF.microglia.CNS.rep2.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-7/SRR5799540/SRR5799540.zq.1	gs.US	gcp identity	GSM2692328	brain	C57BL/6		Microglia		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/000/SRR5799540/SRR5799540_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/000/SRR5799540/SRR5799540_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/000/SRR5799540/SRR5799540_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/000/SRR5799540/SRR5799540_2.fastq.gz
SRR5799541	SRP110978	ImmGen ATAC-seq data	SRX2979008	GSM2692329: Mo.6C+II-.Bl#3; Mus musculus; ATAC-seq	GSM2692329: Mo.6C+II-.Bl#3; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332901		NextSeq 500	NextSeq 500	ILLUMINA	10954078	329020897	10954078	821555850	GSM2692329_r1	Mo.6C+II-.Bl.rep3.R1.fastq.bz2	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799541.sralite.1	227882165	2020-03-26 18:22:03	b2ffae90768be4e15b2bedba339b088c	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799541.sralite.1	worldwide	anonymous	s3://sra-pub-src-4/SRR5799541/Mo.6C%2BII-.Bl.rep3.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-5/SRR5799541/SRR5799541.zq.1	gs.US	gcp identity	GSM2692329	Blood	C57BL/6		Monocyte		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/001/SRR5799541/SRR5799541_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/001/SRR5799541/SRR5799541_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/001/SRR5799541/SRR5799541_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/001/SRR5799541/SRR5799541_2.fastq.gz
SRR5799542	SRP110978	ImmGen ATAC-seq data	SRX2979009	GSM2692330: Mo.6C-II-.Bl#3; Mus musculus; ATAC-seq	GSM2692330: Mo.6C-II-.Bl#3; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332902		NextSeq 500	NextSeq 500	ILLUMINA	11244395	333211765	11244395	843329625	GSM2692330_r1	Mo.6C-II-.Bl.rep3.R1.fastq.bz2	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5799542/SRR5799542	230033336	2020-03-26 13:19:10	30dfc0597a08d7b73da72c84f960054c	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799542.sralite.1	worldwide	anonymous	s3://sra-pub-src-7/SRR5799542/Mo.6C-II-.Bl.rep3.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-6/SRR5799542/SRR5799542.zq.1	gs.US	gcp identity	GSM2692330	Blood	C57BL/6		Monocyte		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/002/SRR5799542/SRR5799542_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/002/SRR5799542/SRR5799542_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/002/SRR5799542/SRR5799542_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/002/SRR5799542/SRR5799542_2.fastq.gz
SRR5799543	SRP110978	ImmGen ATAC-seq data	SRX2979010	GSM2692331: MF.ICAM+480hi.PC#3; Mus musculus; ATAC-seq	GSM2692331: MF.ICAM+480hi.PC#3; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332900		NextSeq 500	NextSeq 500	ILLUMINA	9702845	291669713	9702845	727713375	GSM2692331_r1	MF.ICAM+480hi.PC.rep3.R1.fastq.bz2	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5799543/SRR5799543	199422981	2020-03-26 16:57:56	2b2a18414ab16cc177e801b91eb5c5e7	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799543.sralite.1	worldwide	anonymous	s3://sra-pub-src-6/SRR5799543/MF.ICAM%2B480hi.PC.rep3.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-6/SRR5799543/SRR5799543.zq.1	gs.US	gcp identity	GSM2692331	Peritoneal cavity	C57BL/6		Macrophage		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/003/SRR5799543/SRR5799543_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/003/SRR5799543/SRR5799543_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/003/SRR5799543/SRR5799543_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/003/SRR5799543/SRR5799543_2.fastq.gz
SRR5799544	SRP110978	ImmGen ATAC-seq data	SRX2979011	GSM2692332: MF.ICAM+480hi.PC#4; Mus musculus; ATAC-seq	GSM2692332: MF.ICAM+480hi.PC#4; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332903		NextSeq 500	NextSeq 500	ILLUMINA	10063070	299118115	10063070	754730250	GSM2692332_r1	MF.ICAM+480hi.PC.rep4.R1.fastq.bz2	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799544.sralite.1	208267851	2020-03-26 06:37:25	8b29f909d0637f075f555bc86257ef01	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799544.sralite.1	worldwide	anonymous	s3://sra-pub-src-6/SRR5799544/MF.ICAM%2B480hi.PC.rep4.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-7/SRR5799544/SRR5799544.zq.1	gs.US	gcp identity	GSM2692332	Peritoneal cavity	C57BL/6		Macrophage		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/004/SRR5799544/SRR5799544_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/004/SRR5799544/SRR5799544_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/004/SRR5799544/SRR5799544_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/004/SRR5799544/SRR5799544_2.fastq.gz
SRR5799545	SRP110978	ImmGen ATAC-seq data	SRX2979012	GSM2692333: preT.DN3.Th#2; Mus musculus; ATAC-seq	GSM2692333: preT.DN3.Th#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332904		NextSeq 500	NextSeq 500	ILLUMINA	16206544	400044456	16206544	1215490800	GSM2692333_r1	SRR5799545.sralite	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799545.sralite.1	305357048	2020-06-21 21:17:17	db8c3d34883b028681b2193719bfd914	1	SRA Lite	Primary ETL	1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799545.sralite.1	worldwide	anonymous	s3://sra-pub-zq-3/SRR5799545/SRR5799545.sralite.1	s3.us-east-1	aws identity	gs://sra-pub-zq-7/SRR5799545/SRR5799545.zq.1	gs.US	gcp identity	GSM2692333	Thymus	C57BL/6		Double Negative Thymocytes		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/005/SRR5799545/SRR5799545_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/005/SRR5799545/SRR5799545_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/005/SRR5799545/SRR5799545_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/005/SRR5799545/SRR5799545_2.fastq.gz
SRR5799546	SRP110978	ImmGen ATAC-seq data	SRX2979013	GSM2692334: T.DP.Th#1; Mus musculus; ATAC-seq	GSM2692334: T.DP.Th#1; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332905		NextSeq 500	NextSeq 500	ILLUMINA	25708498	630661819	25708498	1928137350	GSM2692334_r1	SRR5799546.sralite	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799546.sralite.1	484274262	2020-06-21 21:21:19	dbaa960525e773fa1c38e1ad4feba78c	1	SRA Lite	Primary ETL	1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799546.sralite.1	worldwide	anonymous	s3://sra-pub-zq-2/SRR5799546/SRR5799546.sralite.1	s3.us-east-1	aws identity	gs://sra-pub-zq-6/SRR5799546/SRR5799546.zq.1	gs.US	gcp identity	GSM2692334	Thymus	C57BL/6		DP Thymocytes		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/006/SRR5799546/SRR5799546_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/006/SRR5799546/SRR5799546_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/006/SRR5799546/SRR5799546_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/006/SRR5799546/SRR5799546_2.fastq.gz
SRR5799547	SRP110978	ImmGen ATAC-seq data	SRX2979014	GSM2692335: T.DP.Th#2; Mus musculus; ATAC-seq	GSM2692335: T.DP.Th#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332906		NextSeq 500	NextSeq 500	ILLUMINA	22038840	573614476	22038840	1652913000	GSM2692335_r1	T.DP.Th.rep2.R2.fastq.bz2	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799547.sralite.1	403717596	2020-03-26 19:48:15	2903720282f8815e4fd76c1c2eb0951c	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799547.sralite.1	worldwide	anonymous	s3://sra-pub-src-5/SRR5799547/T.DP.Th.rep2.R2.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-7/SRR5799547/SRR5799547.zq.1	gs.US	gcp identity	GSM2692335	Thymus	C57BL/6		DP Thymocytes		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/007/SRR5799547/SRR5799547_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/007/SRR5799547/SRR5799547_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/007/SRR5799547/SRR5799547_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/007/SRR5799547/SRR5799547_2.fastq.gz
SRR5799548	SRP110978	ImmGen ATAC-seq data	SRX2979015	GSM2692336: GN.Thio.PC#2; Mus musculus; ATAC-seq	GSM2692336: GN.Thio.PC#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332907		NextSeq 500	NextSeq 500	ILLUMINA	24523437	613645157	24523437	1839257775	GSM2692336_r1	GN.Thio.PC.rep2.R2.fastq.bz2	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799548.sralite.1	439004035	2020-03-26 07:24:30	2686f94318964855377ff0da9c3441a7	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799548.sralite.1	worldwide	anonymous	s3://sra-pub-src-8/SRR5799548/GN.Thio.PC.rep2.R2.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-7/SRR5799548/SRR5799548.zq.1	gs.US	gcp identity	GSM2692336	Peritoneal cavity	C57BL/6		Neutrophil		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/008/SRR5799548/SRR5799548_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/008/SRR5799548/SRR5799548_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/008/SRR5799548/SRR5799548_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/008/SRR5799548/SRR5799548_2.fastq.gz
SRR5799549	SRP110978	ImmGen ATAC-seq data	SRX2979016	GSM2692337: GN.Thio.PC#3; Mus musculus; ATAC-seq	GSM2692337: GN.Thio.PC#3; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332908		NextSeq 500	NextSeq 500	ILLUMINA	22416817	560885951	22416817	1681261275	GSM2692337_r1	GN.Thio.PC.rep3.R1.fastq.bz2	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799549.sralite.1	403518799	2020-03-26 06:36:54	5609adea0076bdb2f14106f86f152b3d	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799549.sralite.1	worldwide	anonymous	s3://sra-pub-src-5/SRR5799549/GN.Thio.PC.rep3.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-5/SRR5799549/SRR5799549.zq.1	gs.US	gcp identity	GSM2692337	Peritoneal cavity	C57BL/6		Neutrophil		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/009/SRR5799549/SRR5799549_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/009/SRR5799549/SRR5799549_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/009/SRR5799549/SRR5799549_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/009/SRR5799549/SRR5799549_2.fastq.gz
SRR5799550	SRP110978	ImmGen ATAC-seq data	SRX2979017	GSM2692338: FRC.CD140a+.Madcam-.CD35-.SLN#2; Mus musculus; ATAC-seq	GSM2692338: FRC.CD140a+.Madcam-.CD35-.SLN#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332909		NextSeq 500	NextSeq 500	ILLUMINA	33336777	814266568	33336777	2500258275	GSM2692338_r1	SRR5799550.sralite	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799550.sralite.1	631419179	2020-06-21 21:24:29	948587280c02a9be1a17ee6e199aa58c	1	SRA Lite	Primary ETL	1	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799550.sralite.1	worldwide	anonymous	s3://sra-pub-zq-2/SRR5799550/SRR5799550.sralite.1	s3.us-east-1	aws identity	gs://sra-pub-zq-5/SRR5799550/SRR5799550.zq.1	gs.US	gcp identity	GSM2692338	Skin draining lymph node	C57BL/6		Stromal Cell		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/000/SRR5799550/SRR5799550_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/000/SRR5799550/SRR5799550_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/000/SRR5799550/SRR5799550_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/000/SRR5799550/SRR5799550_2.fastq.gz
SRR5799551	SRP110978	ImmGen ATAC-seq data	SRX2979018	GSM2692339: DC.8+.Sp#2; Mus musculus; ATAC-seq	GSM2692339: DC.8+.Sp#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332910		NextSeq 500	NextSeq 500	ILLUMINA	12528132	308186248	12528132	939609900	GSM2692339_r1	DC.8+.Sp.rep2.R1.fastq.bz2	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5799551/SRR5799551	223966008	2020-03-26 18:27:55	107c0b68af297d3263ca58572bfd39e0	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799551.sralite.1	worldwide	anonymous	s3://sra-pub-src-8/SRR5799551/DC.8%2B.Sp.rep2.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-6/SRR5799551/SRR5799551.zq.1	gs.US	gcp identity	GSM2692339	Spleen	C57BL/6		Dendritic Cell		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/001/SRR5799551/SRR5799551_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/001/SRR5799551/SRR5799551_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/001/SRR5799551/SRR5799551_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/001/SRR5799551/SRR5799551_2.fastq.gz
SRR5799552	SRP110978	ImmGen ATAC-seq data	SRX2979019	GSM2692340: BEC.SLN#2; Mus musculus; ATAC-seq	GSM2692340: BEC.SLN#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332912		NextSeq 500	NextSeq 500	ILLUMINA	24408946	598862449	24408946	1830670950	GSM2692340_r1	BEC.SLN.rep2.R1.fastq.bz2	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5799552/SRR5799552	431156116	2020-03-26 18:51:07	3e9211414fdf05672d4a8c72b7018e2d	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799552.sralite.1	worldwide	anonymous	s3://sra-pub-src-6/SRR5799552/BEC.SLN.rep2.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-7/SRR5799552/SRR5799552.zq.1	gs.US	gcp identity	GSM2692340	Skin draining lymph node	C57BL/6		Stromal Cell		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/002/SRR5799552/SRR5799552_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/002/SRR5799552/SRR5799552_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/002/SRR5799552/SRR5799552_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/002/SRR5799552/SRR5799552_2.fastq.gz
SRR5799553	SRP110978	ImmGen ATAC-seq data	SRX2979020	GSM2692341: DC.pDC.Sp#2; Mus musculus; ATAC-seq	GSM2692341: DC.pDC.Sp#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332911		NextSeq 500	NextSeq 500	ILLUMINA	21373838	523276261	21373838	1603037850	GSM2692341_r1	DC.pDC.Sp.rep2.R1.fastq.bz2	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799553.sralite.1	376957346	2020-03-26 09:19:47	048ccf3db6dd4e1b5fb20e07ca5cb262	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799553.sralite.1	worldwide	anonymous	s3://sra-pub-src-4/SRR5799553/DC.pDC.Sp.rep2.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-6/SRR5799553/SRR5799553.zq.1	gs.US	gcp identity	GSM2692341	Spleen	C57BL/6		Dendritic Cell		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/003/SRR5799553/SRR5799553_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/003/SRR5799553/SRR5799553_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/003/SRR5799553/SRR5799553_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/003/SRR5799553/SRR5799553_2.fastq.gz
SRR5799554	SRP110978	ImmGen ATAC-seq data	SRX2979021	GSM2692342: Tgd.Sp#2; Mus musculus; ATAC-seq	GSM2692342: Tgd.Sp#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332913		NextSeq 500	NextSeq 500	ILLUMINA	12664306	315733775	12664306	949822950	GSM2692342_r1	Tgd.Sp.rep2.R1.fastq.bz2	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799554.sralite.1	226516354	2020-03-26 16:18:51	04a880db171f4198b75052e25f2abd0f	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799554.sralite.1	worldwide	anonymous	s3://sra-pub-src-5/SRR5799554/Tgd.Sp.rep2.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-5/SRR5799554/SRR5799554.zq.1	gs.US	gcp identity	GSM2692342	Spleen	C57BL/6		gdT Cell		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/004/SRR5799554/SRR5799554_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/004/SRR5799554/SRR5799554_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/004/SRR5799554/SRR5799554_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/004/SRR5799554/SRR5799554_2.fastq.gz
SRR5799555	SRP110978	ImmGen ATAC-seq data	SRX2979022	GSM2692343: T.8.Nve.Sp#2; Mus musculus; ATAC-seq	GSM2692343: T.8.Nve.Sp#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332914		NextSeq 500	NextSeq 500	ILLUMINA	21553224	529445504	21553224	1616491800	GSM2692343_r1	T.8.Nve.Sp.rep2.R1.fastq.bz2	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799555.sralite.1	380645527	2020-03-26 13:19:20	e156730786f965a6748245042ddee1c2	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799555.sralite.1	worldwide	anonymous	s3://sra-pub-src-8/SRR5799555/T.8.Nve.Sp.rep2.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-6/SRR5799555/SRR5799555.zq.1	gs.US	gcp identity	GSM2692343	Spleen	C57BL/6		CD8 Naive T Cell		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/005/SRR5799555/SRR5799555_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/005/SRR5799555/SRR5799555_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/005/SRR5799555/SRR5799555_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/005/SRR5799555/SRR5799555_2.fastq.gz
SRR5799556	SRP110978	ImmGen ATAC-seq data	SRX2979023	GSM2692344: B.PB.Sp#2; Mus musculus; ATAC-seq	GSM2692344: B.PB.Sp#2; Mus musculus; ATAC-seq	10090	Mus musculus		ATAC-seq	GENOMIC	other	PAIRED	SRS2332915		NextSeq 500	NextSeq 500	ILLUMINA	11391153	281321832	11391153	854336475	GSM2692344_r1	B.PB.Sp.rep2.R1.fastq.bz2	https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR5799556/SRR5799556	201071278	2020-03-26 12:20:25	f2e2c021d44aa51242549dc5d3221243	1	fastq	Original	0	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/799/SRR5799556.sralite.1	worldwide	anonymous	s3://sra-pub-src-5/SRR5799556/B.PB.Sp.rep2.R1.fastq.bz2	-	Use Cloud Data Delivery	gs://sra-pub-zq-6/SRR5799556/SRR5799556.zq.1	gs.US	gcp identity	GSM2692344	Spleen	C57BL/6	Prdm1-gfp/+	B Cell		http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/006/SRR5799556/SRR5799556_1.fastq.gz	http://ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/006/SRR5799556/SRR5799556_2.fastq.gz		era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/006/SRR5799556/SRR5799556_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR579/006/SRR5799556/SRR5799556_2.fastq.gz
